member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,sub_grade,home_ownership,annual_inc,dti,inq_last_6mths,mths_since_last_record,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,collections_12_mths_ex_med,mths_since_last_major_derog,last_week_pay,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,loan_status
38963267,14000,14000,14000,36,6.03,1,3,100000,14.74,0,79,1,16157,39.3,28,2,767.82,0,0,0,0,0,57,0,0,46412,41100,0
56782912,28000,28000,28000,60,25.78,30,2,110000,5.35,2,0,0,5511,90.3,19,1,3491.77,0,0,0,0,0,26,0,191,125646,6100,0
1270085,35000,35000,34950,60,12.69,10,3,102000,16.58,0,0,0,26563,89.4,23,2,11909.92,0,0,0,0,0,213,0,0,0,0,0
13627371,7500,7500,7500,36,14.16,6,2,94000,25.24,0,0,0,38915,38.5,27,2,1231.29,0,0,0,0,56,74,0,215,178347,71100,1
46378764,20950,20950,20950,60,13.33,9,2,42000,18.71,1,0,0,7124,27.8,51,1,1977.38,0,0,0,0,0,39,0,0,53034,25600,0
67677036,10000,10000,10000,36,10.99,8,2,160000,9.04,0,0,0,14619,74.2,17,1,174.9,0,0,0,0,36,9,0,0,404034,19700,0
1654239,29900,29900,29900,60,15.8,9,2,142500,15.15,2,0,0,15272,38.5,30,2,1474.75,0,0,0,0,0,22,0,0,0,0,1
43315930,12000,12000,12000,36,11.44,8,2,55000,19.56,1,0,0,21574,42.1,36,2,1099.15,0,0,0,0,0,48,0,0,293366,51300,0
72787262,7475,7475,7475,36,17.57,16,3,22000,32.51,1,0,0,11554,76,15,1,0,0,0,0,0,0,0,0,64,29222,15200,0
37066013,4000,4000,4000,36,12.99,6,2,90000,9.28,2,71,1,1783,12,34,1,21.66,0,0,0,0,0,4,0,0,8417,14900,1
28480606,28000,28000,28000,60,13.98,9,2,90000,9,0,16,1,22527,66.8,24,2,4739.14,0,0,0,0,0,70,0,0,260009,33700,0
17443518,4675,4675,4675,36,16.59,4,3,13000,22.9,0,70,1,7789,69.5,15,2,1003.7,0,0,0,0,0,87,0,0,7789,11200,0
56319855,16000,16000,16000,36,13.99,12,3,50000,33.13,1,0,0,19006,74,21,1,1042.78,0,0,0,0,100,26,0,61,44627,25600,0
23563188,27000,27000,27000,36,7.69,4,2,72000,18.26,2,0,0,18476,24.9,38,2,2339.08,0,0,0,0,0,74,0,0,89035,74300,0
46982268,15775,15775,15775,60,18.84,10,2,50000,35.39,1,0,0,14703,48.4,30,2,2118.58,0,0,0,0,0,39,0,0,195407,30400,0
3929073,3600,3600,3600,36,18.49,8,2,124000,14.49,0,0,0,18172,83.4,22,2,1115.23,0,0,0,0,0,152,0,0,293814,21800,0
65822189,10000,10000,10000,36,12.69,6,3,65000,22.82,2,105,1,10774,52,16,2,292.32,0,0,0,0,0,13,0,0,53332,20600,0
65671869,7000,7000,7000,36,11.53,10,2,34000,28.06,1,0,0,33339,99.5,16,2,144.16,0,0,0,0,0,13,0,0,79736,33500,0
13127837,6000,6000,6000,36,12.85,8,2,81000,6.36,1,9,1,848,1.8,27,1,1075.78,0,0,0,0,30,100,0,0,195921,47300,0
44345889,8000,8000,8000,36,9.17,4,3,52000,37.23,0,0,0,30439,69.5,46,2,539.2,0,0,0,0,0,43,0,0,106917,43800,0
41292889,30000,30000,29750,60,14.31,12,2,140000,15.79,2,0,0,31955,59.6,17,1,78.11,0,0,0,0,0,0,0,0,441190,53600,1
7010317,10000,10000,10000,36,19.05,16,2,89000,25.18,3,0,0,18012,63,33,1,2911.42,0,0,0,0,0,113,0,0,41321,28600,1
21499277,9225,9225,9225,36,7.69,4,2,43000,19.98,0,0,0,8992,28.8,17,1,521.06,0,0,0,0,0,39,0,0,198763,31200,1
63078428,14400,14400,14400,60,12.69,6,2,93000,14.52,0,0,0,27858,49.3,38,1,577.76,0,0,0,0,43,17,0,0,241583,56500,0
7567385,4600,4600,4600,36,18.25,8,3,18700,17.07,0,0,0,6903,73.4,14,1,334.38,0,0,0,0,0,22,0,64,6903,9400,1
37486018,11200,11200,11200,60,9.49,4,3,31000,20.02,0,0,0,9343,87.3,13,1,1122.26,0,0,0,0,0,61,0,0,44218,10700,0
19858065,18000,18000,18000,36,7.12,3,2,139000,7.55,4,0,0,2982,4.3,21,1,893.88,0,0,0,0,0,39,0,0,215378,69300,1
32148872,13000,13000,13000,60,18.99,5,2,57000,23.03,0,0,0,16404,70.7,56,2,2838.05,0,0,0,0,0,65,0,147,221350,23200,0
63048835,32000,32000,32000,60,13.99,12,2,175000,29.52,0,0,0,66357,92.3,26,1,1441.22,0,0,0,0,0,17,0,0,736534,71900,0
4067557,7200,7200,7200,36,10.16,2,2,45000,19.97,0,0,0,17898,47.7,34,2,1085.53,0,0,0,0,0,113,0,0,199782,37500,1
7318021,23275,23275,23200,60,9.71,2,2,66000,17.13,0,0,0,23254,47.3,41,2,3319.79,24.4465046211,0,0,0,0,87,0,0,179646,49200,1
5427143,6650,6650,6650,36,13.11,8,3,31906,28.66,0,0,0,19891,73.9,24,1,1414.56,0,0,0,0,0,144,0,0,21168,26900,0
22631307,8900,8900,8900,36,12.99,3,2,53000,27.41,1,0,0,12328,79,17,1,1376.85,0,0,0,0,0,78,0,0,220092,15600,0
72837791,11000,11000,11000,36,9.8,6,3,42000,28.46,0,0,0,6222,77.8,25,1,0,0,0,0,0,0,0,0,0,72180,8000,0
64718161,17000,17000,17000,36,5.32,1,2,117000,6.84,0,0,0,2819,6.8,48,2,215.26,0,0,0,0,0,13,0,0,285233,41500,0
1486058,10000,10000,10000,36,13.67,10,3,36000,11.47,0,0,0,11087,84.6,13,2,1912.18,0,574.51,5.7451,0,0,104,0,0,0,0,0
72127540,5000,5000,5000,36,6.24,2,3,208000,8.12,0,0,0,3905,20.9,20,1,24.27,0,0,0,0,69,4,0,500,25505,18700,0
65538567,5000,5000,5000,36,9.99,6,3,50000,33.42,0,0,0,1729,15,28,2,119.1,0,0,0,0,68,13,1,0,24617,11500,0
53382391,15000,15000,15000,36,13.33,9,3,129000,18.88,1,0,0,25806,53.7,33,2,1124.18,0,0,0,0,0,31,0,0,62296,48100,0
15279718,16575,16575,16525,60,22.45,25,2,66500,17.25,0,0,0,16111,89.5,19,2,5595.94,0,0,0,0,49,87,0,188,75364,18000,0
42074020,13250,13250,13250,36,15.59,4,2,35000,20.23,2,0,0,8666,67.2,38,1,1280.96,0,0,0,0,0,48,0,102,205002,12900,1
49860238,7475,7475,7475,36,14.65,15,2,40000,27.36,0,58,1,4519,61.1,29,1,665.62,0,0,0,0,66,35,0,67,23046,7400,0
13620130,7500,7500,7500,36,13.98,3,2,95000,17.11,1,37,1,10049,45.7,43,2,1468.78,0,0,0,0,0,100,0,319,390172,22000,0
63108030,35000,35000,35000,60,16.55,8,2,250000,14.6,5,0,0,184843,89.4,42,1,1867.03,0,0,0,0,0,17,0,0,587516,200100,0
71310903,25125,25125,24975,60,17.57,16,2,65000,32.75,0,0,0,27932,95.7,14,2,343.35,0,0,0,0,0,4,0,0,130805,29200,0
16542794,6500,6500,6500,36,11.99,6,3,57000,15.56,0,0,0,7102,49,35,2,994.47,0,0,0,0,24,87,0,0,53443,14500,0
51673885,15000,15000,15000,36,13.99,12,2,43351,32.28,0,57,2,4795,51.6,22,2,1274.49,0,0,0,0,76,35,0,0,105006,9300,0
11947306,10000,10000,10000,60,14.47,6,2,40000,17.58,1,0,0,11662,23.9,24,1,2013.15,0,0,0,0,0,82,0,0,90903,48700,1
65559075,15000,15000,15000,36,9.99,6,3,35000,31.55,1,0,0,17805,55.5,30,1,357.31,0,0,0,0,0,13,0,0,53434,32100,0
49494502,7475,7475,7475,36,12.29,3,3,17000,32.27,0,0,0,8789,52.6,17,2,556.78,0,0,0,0,0,39,0,0,16338,16700,0
71158318,11000,11000,11000,36,5.32,1,3,80000,20.13,0,0,0,11724,22.2,43,1,45.52,0,0,0,0,34,4,0,50,42889,52900,0
41347889,12000,12000,12000,60,16.49,12,3,65000,17.43,1,0,0,10332,93.1,25,2,1833.28,0,0,0,0,0,52,0,0,58161,11100,0
37987895,15000,15000,15000,60,22.99,6,1,53000,7.16,0,0,0,3814,84.8,10,2,3499.45,0,0,0,0,0,57,0,65,140595,4500,0
13648699,15000,15000,15000,36,10.99,4,2,141000,8.28,0,0,0,10819,61.8,29,2,892.56,0,0,0,0,0,30,0,0,662752,17500,1
17822622,30000,30000,29950,60,14.16,6,2,101000,14.19,0,0,0,26695,69.7,21,2,6245.18,0,0,0,0,0,87,0,0,317097,38300,0
40495322,20000,20000,20000,36,7.49,4,3,108000,4.28,0,0,0,17831,51.7,34,2,1272.21,0,0,0,0,52,52,0,0,17831,34500,0
65637844,6000,6000,6000,36,6.89,3,3,62000,10.39,0,0,0,5812,9.9,25,1,98.45,0,0,0,0,0,13,0,0,14924,58900,0
25576175,7500,7500,7500,36,9.17,2,2,110000,20.83,2,0,0,6321,25.2,61,1,382.7,0,0,0,0,0,30,0,0,250749,25100,1
72728189,20000,20000,20000,36,9.17,4,2,85000,18.16,0,0,0,71659,97,30,1,0,0,0,0,0,35,0,0,0,242372,73525,0
67671731,26000,26000,26000,60,15.61,4,1,62000,19.61,0,0,0,14179,24.2,40,1,650.13,0,0,0,0,0,9,0,0,36937,58700,0
41373202,15000,15000,15000,60,14.31,12,2,60000,4.14,0,0,0,5190,76.3,12,1,1975.33,0,0,0,0,47,52,0,0,8246,6800,0
37055277,5725,5725,5725,36,11.99,10,3,34840,17.73,0,55,1,3345,29.1,20,1,557.11,0,0,0,0,0,48,0,0,49249,11500,1
1310160,16000,10225,10225,60,12.69,10,3,320400,2.28,0,0,0,15196,61.5,10,2,1729.33,0,14.36,0,0,0,78,0,0,0,0,0
31456399,16000,16000,16000,36,9.17,2,3,65000,17.84,0,0,0,13786,91.9,33,2,1512.29,0,0,0,0,41,65,0,0,13937,15000,0
63536923,12000,12000,12000,36,11.53,10,2,37563,12.17,1,80,2,7824,23.1,35,1,425.7,0,0,0,0,0,17,0,118,190050,33800,0
1745727,2225,2225,2225,36,15.31,6,3,32000,32.36,1,0,0,9552,64.1,18,2,209.14,0,0,0,0,0,39,0,0,39024,14900,1
1628880,14000,14000,13950,60,11.14,4,3,80000,6.26,1,0,0,6260,27.3,17,2,1333.83,0,0,0,0,0,48,0,0,0,0,1
46113049,25000,25000,25000,36,6.68,3,2,91476,27.17,0,0,0,7936,52.2,33,1,1106.21,0,0,0,0,0,39,0,0,215143,15200,0
46436293,12000,12000,12000,60,13.33,9,3,32000,15.27,0,72,1,2872,22.4,27,1,1189.01,0,0,0,0,78,44,0,0,140054,12800,0
1843648,4800,4800,4800,36,17.27,15,2,52000,24.26,1,0,0,5703,54.3,48,2,1370.17,0,0,0,0,43,143,0,905,243071,10500,1
40584165,24000,24000,24000,36,7.49,4,2,120000,20.99,0,0,0,72658,50.7,32,2,1531.65,0,0,0,0,57,52,0,0,375143,95300,0
63505694,5000,5000,5000,36,10.99,8,3,60000,17.46,0,0,0,3915,81.6,31,1,173.6,0,0,0,0,0,17,0,0,149073,4800,0
15059180,21000,21000,21000,36,8.9,5,2,120000,21.46,1,0,0,29677,66.8,21,1,2436.09,0,0,0,0,0,91,0,0,360615,44400,0
23073106,9600,9600,9600,36,10.99,6,2,80000,29.89,0,0,0,9197,73,27,2,1249.38,0,0,0,0,44,78,0,0,82230,12600,0
17473102,11250,11250,11250,60,18.25,12,2,43880,31.67,0,0,0,13913,69.6,18,1,2226.53,15,0,0,0,0,61,0,0,95921,20000,0
46586266,3600,3600,3600,36,23.99,12,3,29000,21.36,3,0,0,1782,10.8,27,2,644.36,0,0,0,0,48,44,0,217,16222,16500,0
68347963,5000,5000,5000,36,9.17,4,2,42000,38.66,1,0,0,3785,16.2,29,1,72.94,0,0,0,0,65,9,0,0,197496,23300,0
26258208,29975,29975,29975,60,18.24,20,2,105000,33.43,0,0,0,38467,74.8,36,1,4443.78,0,0,0,0,0,43,0,0,214187,51400,1
22641081,32000,32000,31950,60,18.99,5,2,80000,23.06,1,0,0,14588,86,14,1,8261.64,0,0,0,0,0,78,0,0,112820,16950,0
1816463,16000,16000,16000,36,16.29,12,3,85000,9.56,1,0,0,11707,49.2,32,2,430.04,0,0,0,0,46,9,0,0,11707,23800,1
16460550,25000,25000,25000,60,24.99,24,2,75000,9.65,1,0,0,5474,67.6,18,1,9866.97,0,0,0,0,62,91,0,58,388146,8100,0
68410599,16000,16000,16000,36,5.32,1,3,61400,19.3,1,0,0,12947,52,26,1,154.23,0,0,0,0,70,9,0,0,43745,24900,0
41232887,22000,22000,22000,36,8.19,5,2,110000,23.82,0,0,0,21080,71.5,48,1,1532.37,0,0,0,0,39,52,0,78,414011,29500,0
53815602,28000,28000,28000,36,7.26,4,2,120000,20.98,0,0,0,34633,99,18,1,1084.87,0,0,0,0,0,31,0,0,275721,35000,0
70374266,25000,25000,25000,60,20.99,25,2,150000,14.34,1,0,0,14549,73.5,21,1,0,0,0,0,0,0,0,0,0,349168,19800,0
15157964,24000,24000,24000,60,9.49,4,2,62000,28.07,0,0,0,33594,64.5,43,1,1656.83,0,0,0,0,0,43,0,0,188142,52100,0
6156786,20000,20000,20000,36,14.33,3,3,53000,13.79,0,0,0,23505,61.4,38,2,4641.49,0,0,0,0,0,139,0,0,23505,38300,0
57984467,5000,5000,5000,36,7.26,4,2,53000,30.75,0,0,0,24395,44,56,1,151.47,0,0,0,0,64,22,0,0,223350,55500,0
46932426,10000,10000,10000,36,9.17,4,3,40000,17.02,0,0,0,4865,32.9,12,2,485.33,0,0,0,0,56,35,0,0,11279,14800,0
780801,15000,15000,15000,60,14.83,12,2,100000,17.09,0,0,0,29203,44.5,26,2,1079.59,0,0,0,0,0,26,0,0,0,0,1
